id,created_at,title,body,source,timestamp,sector,sub_sector,tags,tickers,transaction_type,holding_before,holding_after,amount_transaction,holder_type,holder_name,price,transaction_value,price_transaction,share_percentage_before,share_percentage_after,share_percentage_transaction,UID,symbol
1289,2025-10-06 08:24:42.269427+00,PT Saka Industrial Arjaya Buy Transaction of PT Mega Manunggal Property Tbk,"On October 06, 2025, PT Saka Industrial Arjaya, an institution shareholder, bought 5,764,371,329 shares of PT Mega Manunggal Property Tbk, changing its holding from 0 to 5,764,371,329 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/f723a9838c_9316ac6ce7.pdf,2025-10-06 13:56:10,properties-real-estate,properties-real-estate,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading"",""Takeover""]",,buy,0,5764371329,5764371329,institution,PT Saka Industrial Arjaya,580.6,3346793993617.4,"{""type"": [""buy""], ""prices"": [580.6], ""amount_transacted"": [5764371329]}",0,83.67,83.67,,MMLP.JK
1290,2025-10-06 10:21:03.56531+00,PT Fersindo Nusa Jaya Buy Transaction of Sumber Energi Andalan Tbk,"On October 06, 2025, PT Fersindo Nusa Jaya, an institution shareholder, bought 2,785,300 shares of Sumber Energi Andalan Tbk, changing its holding from 105,336,700 to 108,122,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/dbf9afc1da_a46fe059c0.pdf,2025-10-06 15:52:18,energy,oil-gas-coal,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,105336700,108122000,2785300,institution,PT Fersindo Nusa Jaya,0.0,3035977000.0,"{""type"": [], ""prices"": [], ""amount_transacted"": []}",10.54,10.82,0.28,,ITMA.JK
1291,2025-10-06 10:21:03.845057+00,Febyan Buy Transaction of PT Indonesia Pondasi Raya Tbk,"On October 06, 2025, Febyan, an insider shareholder, bought 65,000 shares of PT Indonesia Pondasi Raya Tbk, changing its holding from 53,198,500 to 53,263,500 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/6a134ea05c_ab8fd1c244.pdf,2025-10-06 17:00:44,infrastructures,heavy-constructions-civil-engineering,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading"",""Takeover""]",,buy,53198500,53263500,65000,insider,Febyan,515.0,33475000.0,"{""type"": [""buy""], ""prices"": [515.0], ""amount_transacted"": [65000]}",2.656,2.659,0.003,,IDPR.JK
1292,2025-10-06 10:21:04.116125+00,Irsyad Hanif Sell Transaction of PT Paperocks Indonesia Tbk,"On October 06, 2025, Irsyad Hanif, an insider shareholder, sold 11,000,000 shares of PT Paperocks Indonesia Tbk, changing its holding from 192,806,200 to 181,806,200 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/93e780d2e4_fdf5e29349.pdf,2025-10-06 16:30:51,basic-materials,basic-materials,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,192806200,181806200,11000000,insider,Irsyad Hanif,392.0,4312000000.0,"{""type"": [""sell""], ""prices"": [392.0], ""amount_transacted"": [11000000]}",17.94,16.91,1.03,,PPRI.JK
1293,2025-10-06 10:21:04.393857+00,Santoso Buy Transaction of PT Bank Central Asia Tbk,"On October 06, 2025, Santoso, an insider shareholder, bought 100,000 shares of PT Bank Central Asia Tbk, changing its holding from 3,169,028 to 3,269,028 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/36dfd42fa8_0ba8b27286.pdf,2025-10-06 16:59:51,financials,banks,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,3169028,3269028,100000,insider,Santoso,7500.0,750000000.0,"{""type"": [""buy""], ""prices"": [7500.0], ""amount_transacted"": [100000]}",0.003,0.003,0,,BBCA.JK
1294,2025-10-06 12:38:38.202394+00,"Hoo, Anton Siswanto Buy Transaction of PT Esta Indonesia Tbk","On October 06, 2025, Hoo, Anton Siswanto, an insider shareholder, bought 2,155,400 shares of PT Esta Indonesia Tbk, changing its holding from 3,288,391,300 to 3,290,546,700 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/7e9d1886c7_fb24ce9329.pdf,2025-10-06 19:12:31,consumer-non-cyclicals,food-beverage,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,3288391300,3290546700,2155400,insider,"Hoo, Anton Siswanto",262.0,564714800.0,"{""type"": [""buy""], ""prices"": [262.0], ""amount_transacted"": [2155400]}",79.96,80.01,0.05,,NEST.JK
1295,2025-10-06 16:22:32.004417+00,Green Era Energy Pte. Ltd. Sell Transaction of PT Barito Renewables Energy Tbk,"On October 06, 2025, Green Era Energy Pte. Ltd., an institution shareholder, sold 481,220,000 shares of PT Barito Renewables Energy Tbk, changing its holding from 31,242,603,100 to 30,761,383,100 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/844dd0e7b0_96ec4d2bd2.pdf,2025-10-06 22:12:38,infrastructures,utilities,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,31242603100,30761383100,481220000,institution,Green Era Energy Pte. Ltd.,8650.0,4162553000000.0,"{""type"": [""sell""], ""prices"": [8650.0], ""amount_transacted"": [481220000]}",23.353,22.993,0.36,,BREN.JK
1296,2025-10-07 06:27:52.71525+00,PT Daya Kemilau Nusantara Investama Sell Transaction of PT Teknologi Karya Digital Nusa Tbk,"On October 07, 2025, PT Daya Kemilau Nusantara Investama, an institution shareholder, sold 69,800,000 shares of PT Teknologi Karya Digital Nusa Tbk, changing its holding from 1,921,180,000 to 1,851,380,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/42e3730d37_50a95272be.pdf,2025-10-07 12:20:42,technology,software-it-services,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,1921180000,1851380000,69800000,institution,PT Daya Kemilau Nusantara Investama,90.0,6282000000.0,"{""type"": [""sell"", ""sell"", ""sell""], ""prices"": [90.0, 90.0, 90.0], ""amount_transacted"": [28000000, 14000000, 27800000]}",65.1,62.73,2.37,,TRON.JK
1297,2025-10-07 07:47:23.477961+00,Van Eck Associates Corporation Buy Transaction of PT Bumi Resources Minerals Tbk,"Van Eck Associates Corporation, an institution, bought 50,450,100 shares of PT Bumi Resources Minerals Tbk, increasing its holding from 7,085,821,900 to 7,136,272,000. The transaction occurred in the energy sector, specifically oil-gas-coal sub-sector, at a price of 838. The purpose of the transaction is not specified.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/d613b4be9d_ec72a22979.pdf,2025-10-07 07:44:00,energy,oil-gas-coal,"[""ownership change"",""bullish"",""insider trading"",""investment""]","[""BUMI.JK""]",buy,7085821900,7136272000,50450100,institution,Van Eck Associates Corporation,838.0,42277183800,"{""types"": [""buy""], ""prices"": [838], ""amount_transacted"": [50450100]}",4.998,5.033,0.0350000000000001,,BUMI.JK
1298,2025-10-07 08:17:04.377563+00,Morgan Stanley & Co. International Plc Sell Transaction of PT Sumber Alfaria Trijaya,"Morgan Stanley & Co. International Plc, an institutional holder, sold 43124508 shares of PT Sumber Alfaria Trijaya Tbk, reducing its holding from 3740813211 to 3697688703 shares. The transaction occurred in the energy sector, specifically alternative-energy. The purpose of the transaction is not disclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/562a59c8e1_a792384a59.pdf,2025-10-07 07:47:00,energy,alternative-energy,"[""ownership change"",""insider trading"",""divestment"",""bearish""]","[""AMRT.JK""]",sell,3740813211,3697688703,43124508,institution,Morgan Stanley & Co. International Plc,1909,82329516972,"{""types"": [""buy"", ""sell""], ""prices"": [1865, 1909], ""amount_transacted"": [109800, 43234308]}",9.0087,8.9048,0.103899999999999,,AMRT.JK
1299,2025-10-07 10:19:22.364182+00,PT Suwarna Arta Mandiri Sell Transaction of PT Mega Manunggal Property Tbk,"On October 07, 2025, PT Suwarna Arta Mandiri, an institution shareholder, sold 3,391,869,858 shares of PT Mega Manunggal Property Tbk, changing its holding from 3,391,869,858 to 0 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/2d46eaac06_9ced5c5bb7.pdf,2025-10-07 15:49:44,properties-real-estate,properties-real-estate,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,3391869858,0,3391869858,institution,PT Suwarna Arta Mandiri,581.0,1970676387498.0,"{""type"": [""sell""], ""prices"": [581.0], ""amount_transacted"": [3391869858]}",49.235,0,49.235,,MMLP.JK
1300,2025-10-07 10:19:22.579593+00,UOB KAY HIAN PTE LTD SRE - BRIDGE Sell Transaction of PT Mega Manunggal Property Tbk,"On October 07, 2025, UOB KAY HIAN PTE LTD SRE - BRIDGE, an institution shareholder, sold 1,206,474,700 shares of PT Mega Manunggal Property Tbk, changing its holding from 1,206,474,700 to 0 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/ae41740b5c_b612123d04.pdf,2025-10-07 15:52:41,properties-real-estate,properties-real-estate,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,1206474700,0,1206474700,institution,UOB Kay Hian PTE LTD SRE - BRIDGE,581.0,700961800700.0,"{""type"": [""sell""], ""prices"": [581.0], ""amount_transacted"": [1206474700]}",17.513,0,17.513,,MMLP.JK
1301,2025-10-07 14:19:21.809703+00,Patrick Rudolf Dannacher Buy Transaction of PT ITSEC Asia Tbk,"On October 07, 2025, Patrick Rudolf Dannacher, an insider shareholder, bought 5,899,800 shares of PT ITSEC Asia Tbk, changing its holding from 135,002,550 to 140,902,350 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/e54fa20ecc_be86288e7b.pdf,2025-10-07 20:19:05,technology,software-it-services,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,135002550,140902350,5899800,insider,Patrick Rudolf Dannacher,1131.965067,6678367500,"{""type"": [""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy""], ""prices"": [1060, 1065, 1090, 1100, 1165, 1165, 1150, 1165, 1170, 1175, 1155, 1165, 1190, 1190, 1205, 1135], ""amount_transacted"": [61500, 1587600, 50100, 100000, 200000, 300000, 444600, 141900, 261000, 700, 243600, 1000000, 500000, 98900, 9900, 900000]}",2.03,2.12,0.09,,CYBR.JK
1302,2025-10-08 06:28:31.171912+00,Wahyu Dwi Jatmiko Buy Transaction of PT Logisticsplus International Tbk,"On October 08, 2025, Wahyu Dwi Jatmiko, an insider shareholder, bought 2,199,600 shares of PT Logisticsplus International Tbk, changing its holding from 1,672,460 to 3,872,060 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/d770093e34_47c3cb4e7e.pdf,2025-10-08 11:48:12,transportation-logistic,logistics-deliveries,"[""bullish"",""investment""]",,buy,1672460,3872060,2199600,insider,Wahyu Dwi Jatmiko,87.13,190858100.0,"{""type"": [""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy""], ""prices"": [84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0], ""amount_transacted"": [489900, 74000, 88200, 578500, 213800, 521000, 174800, 50400]}",0.152,0.352,0.2,,LOPI.JK
1303,2025-10-14 07:35:08.700814+00,Ubs Switzerland Ag Buy Transaction of Wicaksana Overseas International Tbk,"Ubs Switzerland Ag, an institution, bought 350,145,665 shares of Wicaksana Overseas International Tbk, increasing its holdings from 0 to 350,145,665. The transaction occurred in the consumer-non-cyclicals sector, specifically food-staples-retailing. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/2466aae0e8_bce097fade.pdf,2025-10-14 07:32:00,consumer-non-cyclicals,food-staples-retailing,"[""investment"",""bullish"",""insider trading"",""ownership change""]","[""WICO.JK""]",buy,0,350145665,350145665,institution,Ubs Switzerland Ag,0,0,"{""types"": [], ""prices"": [], ""amount_transacted"": []}",0,14.63,14.63,,WICO.JK
1304,2025-10-14 07:37:49.505529+00,Ubs Ag London Buy Transaction of Resource Alam Indonesia Tbk,"Ubs Ag London, an institution, bought 1,855,447,105 shares of Resource Alam Indonesia Tbk, increasing its holding from 118,922 to 1,855,566,027. The transaction occurred in the energy sector, specifically alternative energy. The purpose of the transaction is not disclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/2af3062c00_1c4ce08a76.pdf,2025-10-14 07:35:00,energy,alternative-energy,"[""investment"",""bullish"",""insider trading"",""ownership change""]","[""KKGI.JK""]",buy,118922,1855566027,1855447105,institution,Ubs Ag London,0,0,"{""types"": [], ""prices"": [], ""amount_transacted"": []}",0.002,37.11,37.108,,KKGI.JK
1305,2025-10-14 07:41:43.318657+00,PT Elang Mahkota Teknologi Tbk Buy Transaction of PT Surya Citra Media Tbk,"PT Elang Mahkota Teknologi Tbk, an insider, bought 25,698,420 shares of PT Surya Citra Media Tbk, increasing its holding from 49,711,335,640 to 49,968,319,840. The transaction occurred in the energy sector, specifically alternative-energy. The purpose of the transaction is not specified.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/425388a8a5_732c18d0de.pdf,2025-10-14 07:37:00,energy,alternative-energy,"[""insider trading"",""investment"",""bullish"",""ownership change""]","[""SCMA.JK""]",buy,49711335640,49968319840,256984200,insider,PT Elang Mahkota Teknologi Tbk,400.171,102837498000,"{""types"": [""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy""], ""prices"": [338, 358, 383, 399, 400, 421], ""amount_transacted"": [5400000, 38218400, 9251700, 37951200, 62400000, 103762900]}",67.2,67.55,0.349999999999994,931ba115-3b93-4e06-85e2-97477002d178,SCMA.JK
1306,2025-10-14 07:44:37.690608+00,PT Elang Mahkota Teknologi Tbk Buy Transaction of PT Surya Citra Media Tbk,"PT Elang Mahkota Teknologi Tbk, an insider, bought 256984200 shares of PT Surya Citra Media Tbk, increasing its holding from 49711335640 to 49968319840 shares in the energy sector, specifically alternative-energy, with no disclosed purpose.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/425388a8a5_732c18d0de.pdf,2025-10-14 07:41:00,energy,alternative-energy,"[""insider trading"",""investment"",""bullish"",""ownership change""]","[""SCMA.JK""]",buy,49711335640,49968319840,256984200,insider,PT Elang Mahkota Teknologi Tbk,400.171,102837498000,"{""types"": [""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy""], ""prices"": [338, 358, 383, 399, 400, 421], ""amount_transacted"": [5400000, 38218400, 9251700, 37951200, 62400000, 103762900]}",67.2,67.55,0.349999999999994,931ba115-3b93-4e06-85e2-97477002d178,SCMA.JK
1335,2025-10-14 07:52:58.710193+00,Mahogany Global Investment Pte Ltd Sell Transaction of PT Wahana Interfood Nusantara Tbk,"Mahogany Global Investment Pte Ltd, an insider, sold 580,500 shares of PT Wahana Interfood Nusantara Tbk, reducing its holding from 459,637,051 to 459,056,551. The transaction occurred in the energy sector, specifically alternative energy, with a share price of 450.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/e6cc2294d3_bf84e75f9e.pdf,2025-10-14 07:44:00,energy,alternative-energy,"[""ownership change"",""insider trading"",""bearish"",""divestment""]","[""COCO.JK""]",sell,459637051,459056551,580500,insider,Mahogany Global Investment Pte Ltd,450.0,261225000,"{""types"": [""buy""], ""prices"": [450], ""amount_transacted"": [580500]}",45.33,45.2,0.129999999999995,,COCO.JK
1433,2025-10-14 10:41:06.15079+00,Pt Fersindo Nusa Jaya Sell Transaction of Itma.Jk,"Pt Fersindo Nusa Jaya, an institution sold 8,800 shares of Itma.Jk, decreasing its holdings from 108,264,000 to 108,255,200. The transaction occurred in the energy sector, specifically oil-gas-coal. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/1e5adbb55d_f9d89678b9.pdf,2025-10-08 17:05:34,energy,oil-gas-coal,"[""bearish"",""divestment""]",,sell,108264000,108255200,8800,institution,PT Fersindo Nusa Jaya,1320.0,11616000.0,"{""prices"": [], ""amount_transacted"": []}",10.837,10.836,0.001,,ITMA.JK
1434,2025-10-14 10:41:06.380974+00,Bank Of Singapore Limited Buy Transaction of Ptsp.Jk,"Bank Of Singapore Limited, an institution bought 5,900 shares of Ptsp.Jk, increasing its holdings from 17,560,320 to 17,566,220. The transaction occurred in the consumer-cyclicals sector, specifically consumer-services. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/21d7c29a2f_87fedb0d2a.pdf,2025-10-08 08:38:56,consumer-cyclicals,consumer-services,"[""bullish"",""investment""]",,buy,17560320,17566220,5900,institution,Bank Of Singapore LIMITED,930.0,5487000.0,"{""prices"": [], ""amount_transacted"": []}",7.953,7.955,0.002,,PTSP.JK
1435,2025-10-14 10:41:06.604988+00,Bank Of Singaporelimited Buy Transaction of Mrei.Jk,"Bank Of Singaporelimited, an institution bought 25,000 shares of Mrei.Jk, increasing its holdings from 32,162,955 to 32,187,955. The transaction occurred in the financials sector, specifically insurance. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/77eda803cb_177536c90d.pdf,2025-10-08 09:17:03,financials,insurance,"[""bullish"",""investment""]",,buy,32162955,32187955,25000,institution,Bank Of Singaporelimited,1000.0,25000000.0,"{""prices"": [], ""amount_transacted"": []}",6.212,6.216,0.004,,MREI.JK
1436,2025-10-14 10:41:06.823762+00,Bank Of Singaporelimited Buy Transaction of Mrei.Jk,"Bank Of Singaporelimited, an institution bought 10,000 shares of Mrei.Jk, increasing its holdings from 32,187,955 to 32,197,955. The transaction occurred in the financials sector, specifically insurance. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/f7d0158121_e11a7dd2de.pdf,2025-10-08 09:17:03,financials,insurance,"[""bullish"",""investment""]",,buy,32187955,32197955,10000,institution,Bank Of Singaporelimited,1000.0,10000000.0,"{""prices"": [], ""amount_transacted"": []}",6.216,6.218,0.002,,MREI.JK
1437,2025-10-14 10:41:07.044669+00,Pt Fersindo Nusa Jaya Buy Transaction of Itma.Jk,"Pt Fersindo Nusa Jaya, an institution bought 58,700 shares of Itma.Jk, increasing its holdings from 108,205,300 to 108,264,000. The transaction occurred in the energy sector, specifically oil-gas-coal. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/33b51c1ba8_71c9125349.pdf,2025-10-08 17:08:05,energy,oil-gas-coal,"[""bullish"",""investment""]",,buy,108205300,108264000,58700,institution,PT Fersindo Nusa Jaya,1320.0,77484000.0,"{""prices"": [], ""amount_transacted"": []}",10.83,10.84,0.01,,ITMA.JK
1438,2025-10-14 10:41:07.272429+00,Pt Sigma Energy Utama Sell Transaction of Pt Sigma Energy Compressindo Tbk,"Pt Sigma Energy Utama, an institution sold 213,500 shares of Pt Sigma Energy Compressindo Tbk, decreasing its holdings from 615,196,000 to 614,982,500. The transaction occurred in the energy sector, specifically oil-gas-coal. The purpose of the transaction is INVESTASI.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/c6f23544b8_b1fd9b3f3c.pdf,2025-10-08 15:31:14,energy,oil-gas-coal,"[""bearish"",""divestment""]",,sell,615196000,614982500,213500,institution,PT Sigma Energy Utama,143.0,30530500.0,"{""prices"": [143], ""amount_transacted"": [213500]}",67.598,67.575,0.0229999999999961,,SICO.JK
1439,2025-10-14 10:41:07.497702+00,Mahogany Global Investment Pte Ltd Sell Transaction of Pt Wahana Interfood Nusantara Tbk.,"Mahogany Global Investment Pte Ltd, an institution sold 39,500 shares of Pt Wahana Interfood Nusantara Tbk., decreasing its holdings from 520,390,837 to 520,351,337. The transaction occurred in the consumer-non-cyclicals sector, specifically food-beverage. The purpose of the transaction is Penjualan porsi kepemilikan saham.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/e39717708a_8d23a00839.pdf,2025-10-08 19:53:30,consumer-non-cyclicals,food-beverage,"[""bearish"",""divestment""]",,sell,520390837,520351337,39500,institution,Mahogany Global Investment Pte Ltd,472.0,18644000.0,"{""prices"": [472], ""amount_transacted"": [39500]}",57.04,57.03,0.00999999999999801,,COCO.JK
1440,2025-10-14 10:41:07.734764+00,Wimpi Salim Buy Transaction of Resource Alam Indonesia Tbk,"Wimpi Salim, an insider bought 16,200 shares of Resource Alam Indonesia Tbk, increasing its holdings from 1,044,896 to 1,061,096. The transaction occurred in the energy sector, specifically oil-gas-coal. The purpose of the transaction is lnvestasi / Investment.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/604889f335_1ea76a6164.pdf,2025-10-08 15:28:32,energy,oil-gas-coal,"[""bullish"",""investment""]",,buy,1044896,1061096,16200,insider,Wimpi Salim,322.0,5184200.0,"{""prices"": [322], ""amount_transacted"": [16100]}",0.02,0.02,0,,KKGI.JK
1441,2025-10-14 10:41:07.981911+00,Pt Buana Graha Utama Buy Transaction of Multi Indocitra Tbk,"Pt Buana Graha Utama, an institution bought 50,000 shares of Multi Indocitra Tbk, increasing its holdings from 285,921,618 to 285,971,618. The transaction occurred in the consumer-cyclicals sector, specifically household-goods. The purpose of the transaction is Investasi.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/95aa653be8_497758ad30.pdf,2025-10-08 13:20:00,consumer-cyclicals,household-goods,"[""bullish"",""investment""]",,buy,285921618,285971618,50000,institution,PT Buana Graha Utama,492.0,24600000.0,"{""prices"": [492], ""amount_transacted"": [50000]}",47.65,47.66,0.00999999999999801,,MICE.JK
1442,2025-10-14 10:41:08.209821+00,Patrick Rudolf Dannacher Buy Transaction of Pt Itsec Asia Tbk.,"Patrick Rudolf Dannacher, an insider bought 1,810,000 shares of Pt Itsec Asia Tbk., increasing its holdings from 140,902,350 to 142,712,350. The transaction occurred in the technology sector, specifically software-it-services. The purpose of the transaction is Investasi.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/c9c0699876_c478808276.pdf,2025-10-08 17:40:59,technology,software-it-services,"[""bullish"",""investment""]",,buy,140902350,142712350,1810000,insider,Patrick Rudolf Dannacher,1152.29,2085650000.0,"{""prices"": [1070, 1175, 1180, 1185], ""amount_transacted"": [450000, 530000, 430000, 400000]}",4.37,4.43,0.0599999999999996,,CYBR.JK
1443,2025-10-14 10:41:08.458681+00,Pt Samuel Tumbuh Bersama Sell Transaction of Pt Nusantara Sawit Sejahtera Tbk,"Pt Samuel Tumbuh Bersama, an institution sold 83,420,100 shares of Pt Nusantara Sawit Sejahtera Tbk, decreasing its holdings from 7,394,573,500 to 7,311,153,400. The transaction occurred in the consumer-non-cyclicals sector, specifically food-beverage. The purpose of the transaction is Penjualan Saham.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/b76aba6047_92d7c45daf.pdf,2025-10-08 17:38:14,consumer-non-cyclicals,food-beverage,"[""bearish"",""divestment""]",,sell,7394573500,7311153400,83420100,institution,PT Samuel Tumbuh Bersama,490.0,40875849000.0,"{""prices"": [490], ""amount_transacted"": [83420100]}",31.07,30.72,0.350000000000001,,NSSS.JK
1444,2025-10-14 10:41:08.681415+00,Bima Kurniawan Sell Transaction of Pt Itsec Asia Tbk.,"Bima Kurniawan, an insider sold 100,000 shares of Pt Itsec Asia Tbk., decreasing its holdings from 23,169,700 to 23,069,700. The transaction occurred in the technology sector, specifically software-it-services. The purpose of the transaction is Investasi Lainnya.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/a8dd3a52ff_a2f5cf7305.pdf,2025-10-08 17:41:24,technology,software-it-services,"[""bearish"",""divestment""]",,sell,23169700,23069700,100000,insider,Bima Kurniawan,1190.06,119005500.0,"{""prices"": [1190, 1195], ""amount_transacted"": [98900, 1100]}",0.352,0.35,0.002,,CYBR.JK
1445,2025-10-14 10:41:08.906277+00,Mahogany Global Investment Pte Ltd Sell Transaction of Pt Wahana Interfood Nusantara Tbk.,"Mahogany Global Investment Pte Ltd, an institution sold 1,736,900 shares of Pt Wahana Interfood Nusantara Tbk., decreasing its holdings from 526,288,237 to 524,551,337. The transaction occurred in the consumer-non-cyclicals sector, specifically food-beverage. The purpose of the transaction is Penjualan porsi kepemilikan saham.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/b03e1c6246_9b3e47d13c.pdf,2025-10-08 19:35:45,consumer-non-cyclicals,food-beverage,"[""bearish"",""divestment""]",,sell,526288237,524551337,1736900,institution,Mahogany Global Investment Pte Ltd,431.96,750271324.0,"{""prices"": [431.96], ""amount_transacted"": [1736900]}",57.86,57.53,0.329999999999998,,COCO.JK
1446,2025-10-14 10:41:09.151715+00,Mitra Investindo Tbk Sell Transaction of Bumi Citra Permai Tbk,"Mitra Investindo Tbk, an institution sold 12,700,000 shares of Bumi Citra Permai Tbk, decreasing its holdings from 557,147,100 to 544,447,100. The transaction occurred in the properties-real-estate sector, specifically properties-real-estate. The purpose of the transaction is Divestasi.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/9fbc13961e_9d7e9da7d2.pdf,2025-10-08 13:40:31,properties-real-estate,properties-real-estate,"[""bearish"",""divestment""]",,sell,557147100,544447100,12700000,institution,Mitra Investindo Tbk,116.84,1483923200.0,"{""prices"": [114, 115, 116, 121, 122, 127, 123], ""amount_transacted"": [1600000, 6976800, 1423200, 500000, 1000000, 1000000, 200000]}",38.96,38.08,0.880000000000003,,BCIP.JK
1447,2025-10-14 10:41:09.373759+00,Pt Multi Artha Pratama Sell Transaction of Pt Pantai Indah Kapuk Dua Tbk.,"Pt Multi Artha Pratama, an institution sold 6,700,000 shares of Pt Pantai Indah Kapuk Dua Tbk., decreasing its holdings from 15,023,918,735 to 15,017,218,735. The transaction occurred in the properties-real-estate sector, specifically properties-real-estate. The purpose of the transaction is Meningkatkan porsi kepemilikan publik.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/bb571f2374_3e110fa249.pdf,2025-10-08 14:42:54,properties-real-estate,properties-real-estate,"[""bearish"",""divestment""]",,sell,15023918735,15017218735,6700000,institution,PT Multi Artha Pratama,15000.0,100500000000.0,"{""prices"": [15000], ""amount_transacted"": [6700000]}",88.88,88.84,0.039999999999992,,PANI.JK
