id,old_holder_type,new_holder_type,old_sector,new_sector,old_sub_sector,new_sub_sector,changed,action
1181,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1182,"""institution""","""institution""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1183,"""insider""","""insider""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1184,"""institution""","""institution""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1186,"""insider""","""insider""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1187,"""institution""","""institution""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1188,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1189,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1190,"""insider""","""insider""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1191,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""retailing""","""retailing""",False,skip
1192,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1193,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1194,"""insider""","""insider""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1195,"""insider""","""insider""","""infrastructures""","""infrastructures""","""utilities""","""utilities""",False,skip
1196,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""nondurable-household-products""","""nondurable-household-products""",False,skip
1197,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1198,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1199,"""insider""","""insider""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1200,"""institution""","""institution""","""financials""","""financials""","""insurance""","""insurance""",False,skip
1201,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1203,"""insider""","""insider""","""infrastructures""","""infrastructures""","""heavy-constructions-civil-engineering""","""heavy-constructions-civil-engineering""",False,skip
1204,"""institution""","""institution""","""infrastructures""","""infrastructures""","""heavy-constructions-civil-engineering""","""heavy-constructions-civil-engineering""",False,skip
1205,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1206,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1207,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1208,"""insider""","""insider""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1209,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1210,"""institution""","""institution""","""financials""","""financials""","""holding-investment-companies""","""holding-investment-companies""",False,skip
1211,"""insider""","""insider""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1212,"""institution""","""institution""","""transportation-logistic""","""transportation-logistic""","""transportation""","""transportation""",False,skip
1213,"""institution""","""institution""","""transportation-logistic""","""transportation-logistic""","""transportation""","""transportation""",False,skip
1214,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""household-goods""","""household-goods""",False,skip
1215,"""insider""","""insider""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1216,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1217,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1218,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1219,"""insider""","""insider""","""financials""","""financials""","""financing-service""","""financing-service""",False,skip
1220,"""institution""","""institution""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1221,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1222,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1223,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1224,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1225,"""insider""","""insider""","""infrastructures""","""infrastructures""","""telecommunication""","""telecommunication""",False,skip
1226,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""automobiles-components""","""automobiles-components""",False,skip
1227,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1228,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1229,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1230,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1231,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1232,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1233,"""insider""","""insider""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1234,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1235,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1236,"""insider""","""insider""","""healthcare""","""healthcare""","""healthcare-equipment-providers""","""healthcare-equipment-providers""",False,skip
1237,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1240,"""insider""","""insider""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-staples-retailing""","""food-staples-retailing""",False,skip
1241,"""insider""","""insider""","""infrastructures""","""infrastructures""","""heavy-constructions-civil-engineering""","""heavy-constructions-civil-engineering""",False,skip
1242,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""apparel-luxury-goods""","""apparel-luxury-goods""",False,skip
1243,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1244,"""institution""","""institution""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1245,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1246,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1247,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1248,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1249,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1250,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1251,"""insider""","""insider""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-staples-retailing""","""food-staples-retailing""",False,skip
1252,"""institution""","""institution""","""transportation-logistic""","""transportation-logistic""","""transportation""","""transportation""",False,skip
1253,"""institution""","""institution""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1254,"""institution""","""institution""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1255,"""insider""","""insider""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1256,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1257,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1258,"""institution""","""institution""","""transportation-logistic""","""transportation-logistic""","""transportation""","""transportation""",False,skip
1262,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1263,"""insider""","""insider""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-staples-retailing""","""food-staples-retailing""",False,skip
1264,"""insider""","""insider""","""healthcare""","""healthcare""","""pharmaceuticals-health-care-research""","""pharmaceuticals-health-care-research""",False,skip
1265,"""insider""","""insider""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1266,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""media-entertainment""","""media-entertainment""",False,skip
1267,"""insider""","""insider""","""energy""","""energy""","""alternative-energy""","""alternative-energy""",False,skip
1268,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1269,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""media-entertainment""","""media-entertainment""",False,skip
1270,"""institution""","""institution""","""infrastructures""","""infrastructures""","""utilities""","""utilities""",False,skip
1271,"""insider""","""insider""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1272,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1273,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1274,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1275,"""insider""","""insider""","""healthcare""","""healthcare""","""pharmaceuticals-health-care-research""","""pharmaceuticals-health-care-research""",False,skip
1276,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""retailing""","""retailing""",False,skip
1278,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1279,"""insider""","""insider""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1280,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1282,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1283,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1284,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""automobiles-components""","""automobiles-components""",False,skip
1285,"""insider""","""insider""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1286,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""media-entertainment""","""media-entertainment""",False,skip
1287,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1288,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1289,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1290,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1291,"""insider""","""insider""","""infrastructures""","""infrastructures""","""heavy-constructions-civil-engineering""","""heavy-constructions-civil-engineering""",False,skip
1292,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1293,"""insider""","""insider""","""financials""","""financials""","""banks""","""banks""",False,skip
1294,"""insider""","""insider""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1295,"""institution""","""institution""","""infrastructures""","""infrastructures""","""utilities""","""utilities""",False,skip
1296,"""institution""","""institution""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1297,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1298,"""institution""","""institution""","""energy""","""energy""","""alternative-energy""","""alternative-energy""",False,skip
1299,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1300,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1301,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1302,"""insider""","""insider""","""transportation-logistic""","""transportation-logistic""","""logistics-deliveries""","""logistics-deliveries""",False,skip
1303,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-staples-retailing""","""food-staples-retailing""",False,skip
1304,"""institution""","""institution""","""energy""","""energy""","""alternative-energy""","""alternative-energy""",False,skip
1305,"""insider""","""insider""","""energy""","""energy""","""alternative-energy""","""alternative-energy""",False,skip
1306,"""insider""","""insider""","""energy""","""energy""","""alternative-energy""","""alternative-energy""",False,skip
1335,"""insider""","""insider""","""energy""","""energy""","""alternative-energy""","""alternative-energy""",False,skip
1433,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1434,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1435,"""institution""","""institution""","""financials""","""financials""","""insurance""","""insurance""",False,skip
1436,"""institution""","""institution""","""financials""","""financials""","""insurance""","""insurance""",False,skip
1437,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1438,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1439,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1440,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1441,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""household-goods""","""household-goods""",False,skip
1442,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1443,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1444,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1445,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1446,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1447,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1448,"""insider""","""insider""","""transportation-logistic""","""transportation-logistic""","""logistics-deliveries""","""logistics-deliveries""",False,skip
1449,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1450,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1451,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1452,"""insider""","""insider""","""transportation-logistic""","""transportation-logistic""","""logistics-deliveries""","""logistics-deliveries""",False,skip
1453,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1454,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1455,"""insider""","""insider""","""transportation-logistic""","""transportation-logistic""","""logistics-deliveries""","""logistics-deliveries""",False,skip
1456,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1457,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1458,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1459,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""automobiles-components""","""automobiles-components""",False,skip
1460,"""institution""","""institution""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1461,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1462,"""institution""","""institution""","""industrials""","""industrials""","""multi-sector-holdings""","""multi-sector-holdings""",False,skip
1463,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1464,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1465,"""institution""","""institution""","""financials""","""financials""","""insurance""","""insurance""",False,skip
1466,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1467,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1468,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1469,"""institution""","""institution""","""financials""","""financials""","""insurance""","""insurance""",False,skip
1470,"""institution""","""institution""","""industrials""","""industrials""","""multi-sector-holdings""","""multi-sector-holdings""",False,skip
1471,"""institution""","""institution""","""industrials""","""industrials""","""multi-sector-holdings""","""multi-sector-holdings""",False,skip
1472,"""institution""","""institution""","""industrials""","""industrials""","""multi-sector-holdings""","""multi-sector-holdings""",False,skip
1473,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1474,"""institution""","""institution""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1476,"""institution""","""institution""","""financials""","""financials""","""banks""","""banks""",False,skip
1477,"""institution""","""institution""","""industrials""","""industrials""","""multi-sector-holdings""","""multi-sector-holdings""",False,skip
1478,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1480,"""insider""","""insider""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1481,"""insider""","""insider""","""financials""","""financials""","""banks""","""banks""",False,skip
1482,"""insider""","""insider""","""financials""","""financials""","""banks""","""banks""",False,skip
1483,"""insider""","""insider""","""financials""","""financials""","""banks""","""banks""",False,skip
1484,"""insider""","""insider""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1485,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1486,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1487,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""household-goods""","""household-goods""",False,skip
1488,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1489,"""insider""","""insider""","""infrastructures""","""infrastructures""","""telecommunication""","""telecommunication""",False,skip
1490,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1491,"""insider""","""insider""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1492,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1493,"""institution""","""institution""","""transportation-logistic""","""transportation-logistic""","""transportation""","""transportation""",False,skip
1494,"""insider""","""insider""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1495,"""insider""","""insider""","""consumer-non-cyclicals""","""consumer-non-cyclicals""","""food-beverage""","""food-beverage""",False,skip
1496,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1497,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1498,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1499,"""insider""","""insider""","""financials""","""financials""","""banks""","""banks""",False,skip
1500,"""institution""","""institution""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1501,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1502,"""institution""","""institution""","""financials""","""financials""","""banks""","""banks""",False,skip
1503,"""institution""","""institution""","""infrastructures""","""infrastructures""","""utilities""","""utilities""",False,skip
1504,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1505,"""institution""","""institution""","""industrials""","""industrials""","""multi-sector-holdings""","""multi-sector-holdings""",False,skip
1506,"""institution""","""institution""","""industrials""","""industrials""","""multi-sector-holdings""","""multi-sector-holdings""",False,skip
1507,"""institution""","""institution""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1508,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1509,"""insider""","""insider""","""financials""","""financials""","""banks""","""banks""",False,skip
1510,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1511,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1512,"""institution""","""institution""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1513,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1514,"""institution""","""institution""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1515,"""insider""","""insider""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1516,"""institution""","""institution""","""industrials""","""industrials""","""multi-sector-holdings""","""multi-sector-holdings""",False,skip
1517,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1518,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1519,"""insider""","""insider""","""infrastructures""","""infrastructures""","""telecommunication""","""telecommunication""",False,skip
1520,"""insider""","""insider""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1521,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1522,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""automobiles-components""","""automobiles-components""",False,skip
1523,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1524,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""automobiles-components""","""automobiles-components""",False,skip
1525,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1526,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1527,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1528,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1529,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1530,"""institution""","""institution""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1531,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1532,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""automobiles-components""","""automobiles-components""",False,skip
1533,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1534,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1535,"""institution""","""institution""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1536,"""insider""","""insider""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1537,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1539,"""institution""","""institution""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1540,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1541,"""insider""","""insider""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1542,"""insider""","""insider""","""basic-materials""","""basic-materials""","""basic-materials""","""basic-materials""",False,skip
1543,"""insider""","""insider""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1544,"""insider""","""insider""","""industrials""","""industrials""","""industrial-goods""","""industrial-goods""",False,skip
1545,"""institution""","""institution""","""consumer-cyclicals""","""consumer-cyclicals""","""consumer-services""","""consumer-services""",False,skip
1546,"""institution""","""institution""","""financials""","""financials""","""insurance""","""insurance""",False,skip
1547,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1548,"""institution""","""institution""","""energy""","""energy""","""oil-gas-coal""","""oil-gas-coal""",False,skip
1549,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1550,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1551,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1552,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1553,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1554,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1555,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1556,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1557,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1558,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1559,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1560,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1561,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1562,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1563,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1564,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1565,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1566,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1567,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1568,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1569,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1570,"""institution""","""institution""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1571,"""insider""","""insider""","""infrastructures""","""infrastructures""","""telecommunication""","""telecommunication""",False,skip
1572,"""institution""","""institution""","""transportation-logistic""","""transportation-logistic""","""transportation""","""transportation""",False,skip
1573,"""institution""","""institution""","""transportation-logistic""","""transportation-logistic""","""transportation""","""transportation""",False,skip
1574,"""insider""","""insider""","""infrastructures""","""infrastructures""","""utilities""","""utilities""",False,skip
1575,"""insider""","""insider""","""technology""","""technology""","""software-it-services""","""software-it-services""",False,skip
1576,"""insider""","""insider""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""","""properties-real-estate""",False,skip
1577,"""insider""","""insider""","""consumer-cyclicals""","""consumer-cyclicals""","""automobiles-components""","""automobiles-components""",False,skip
